Country,Date,Sentiment Score,Positive,Negative,ratio
MU,01-06-2020,0.298611111,2,1,2
MU,13-07-2020,0.1875,1,1,1
MU,24-08-2020,0.2,1,1,1
MU,31-08-2020,0.372453704,2,1,2
MU,19-10-2020,0.539166667,4,2,2
MU,09-11-2020,0.105555556,1,1,1
MV,04-05-2020,0.27075938,4,3,1.333333333
MV,15-06-2020,0.208333334,1,1,1
MV,22-06-2020,0.074969618,1,4,0.25
MV,06-07-2020,0.072222222,1,5,0.2
MV,13-07-2020,0.208333333,1,1,1
MV,17-08-2020,0.238888889,3,3,1
MV,31-08-2020,0.190666667,1,4,0.25
MV,07-09-2020,0.078125,1,3,0.333333333
MV,14-09-2020,0.225925926,1,2,0.5
MV,05-10-2020,0.1125,2,2,1
MW,04-05-2020,0.224537037,2,2,1
MW,03-08-2020,0.265,3,2,1.5
MW,17-08-2020,0.200520833,2,2,1
MX,23-03-2020,0.12863456,2,4,0.5
MX,30-03-2020,0.082291667,3,5,0.6
MX,06-04-2020,0.183333333,2,5,0.4
MX,20-04-2020,0.170265152,3,5,0.6
MX,27-04-2020,0.139833333,3,7,0.428571429
MX,04-05-2020,0.124148815,22,38,0.578947368
MX,11-05-2020,0.05734726,18,49,0.367346939
MX,18-05-2020,0.114709235,10,25,0.4
MX,25-05-2020,0.102712498,19,49,0.387755102
MX,01-06-2020,0.102004743,16,37,0.432432432
MX,08-06-2020,0.08368858,10,29,0.344827586
MX,15-06-2020,0.135971821,13,23,0.565217391
MX,22-06-2020,0.129191993,15,34,0.441176471
MX,29-06-2020,0.089375462,11,30,0.366666667
MX,06-07-2020,0.07415922,9,26,0.346153846
MX,13-07-2020,0.070758507,11,46,0.239130435
MX,20-07-2020,0.218561057,20,22,0.909090909
MX,27-07-2020,0.147768612,17,32,0.53125
MX,03-08-2020,0.113957221,18,42,0.428571429
MX,10-08-2020,0.137258953,8,14,0.571428571
MX,17-08-2020,0.149550422,20,43,0.465116279
MX,24-08-2020,0.116089684,18,41,0.43902439
MX,31-08-2020,0.116178926,19,43,0.441860465
MX,07-09-2020,0.143222783,20,44,0.454545455
MX,14-09-2020,0.042244535,8,28,0.285714286
MX,21-09-2020,0.025490079,3,22,0.136363636
MX,28-09-2020,0.106525553,9,21,0.428571429
MX,05-10-2020,0.02475428,1,21,0.047619048
MX,12-10-2020,0.187051567,12,24,0.5
MX,19-10-2020,0.055772607,12,30,0.4
MX,26-10-2020,0.210480372,18,26,0.692307692
MX,09-11-2020,0.088419913,5,13,0.384615385
MX,16-11-2020,0.173243802,8,14,0.571428571
MX,23-11-2020,0.143592172,3,5,0.6
MY,23-03-2020,0.108670034,4,5,0.8
MY,30-03-2020,0.131229708,6,8,0.75
MY,06-04-2020,0.173207792,4,6,0.666666667
MY,13-04-2020,0.043418842,3,21,0.142857143
MY,20-04-2020,0.081606241,5,19,0.263157895
MY,27-04-2020,0.20971838,22,24,0.916666667
MY,04-05-2020,0.154089065,30,53,0.566037736
MY,11-05-2020,0.123209419,23,51,0.450980392
MY,18-05-2020,0.107065369,14,35,0.4
MY,25-05-2020,0.150304231,30,54,0.555555556
MY,01-06-2020,0.091050078,10,39,0.256410256
MY,08-06-2020,0.100461973,15,36,0.416666667
MY,15-06-2020,0.197149837,34,40,0.85
MY,22-06-2020,0.152825794,30,48,0.625
MY,29-06-2020,0.148584394,15,26,0.576923077
MY,06-07-2020,0.09034387,10,35,0.285714286
MY,13-07-2020,0.096982548,15,35,0.428571429
MY,20-07-2020,0.136398512,8,20,0.4
MY,27-07-2020,0.155410906,14,22,0.636363636
MY,03-08-2020,0.182746634,21,26,0.807692308
MY,10-08-2020,0.119873093,4,10,0.4
MY,17-08-2020,0.086252292,15,36,0.416666667
MY,24-08-2020,0.10955248,21,36,0.583333333
MY,31-08-2020,0.225815859,22,19,1.157894737
MY,07-09-2020,0.098832838,15,32,0.46875
MY,14-09-2020,0.164659091,6,14,0.428571429
MY,21-09-2020,0.149404762,4,10,0.4
MY,28-09-2020,0.044690657,4,12,0.333333333
MY,05-10-2020,0.104943064,6,17,0.352941176
MY,12-10-2020,0.151845238,16,34,0.470588235
MY,19-10-2020,0.256679293,37,43,0.860465116
MY,26-10-2020,0.153199998,24,52,0.461538462
MY,02-11-2020,0.156969096,10,17,0.588235294
MY,09-11-2020,0.247013889,11,14,0.785714286
MY,16-11-2020,0.207336587,11,15,0.733333333
MY,23-11-2020,-0.091666667,1,2,0.5
MZ,15-06-2020,0.1,1,2,0.5
NG,23-03-2020,0.194859769,61,62,0.983870968
NG,30-03-2020,0.139512008,106,150,0.706666667
NG,06-04-2020,0.150842348,51,104,0.490384615
NG,13-04-2020,0.138550628,54,97,0.556701031
NG,20-04-2020,0.097850295,41,94,0.436170213
NG,27-04-2020,0.174441958,71,88,0.806818182
NG,04-05-2020,0.170990189,197,317,0.621451104
NG,11-05-2020,0.140484933,144,237,0.607594937
NG,18-05-2020,0.136420596,77,140,0.55
NG,25-05-2020,0.155232333,94,160,0.5875
NG,01-06-2020,0.138420913,73,155,0.470967742
NG,08-06-2020,0.16190999,70,94,0.744680851
NG,15-06-2020,0.165787307,80,124,0.64516129
NG,22-06-2020,0.145668002,59,116,0.50862069
NG,29-06-2020,0.182517185,72,91,0.791208791
NG,06-07-2020,0.165823482,55,83,0.662650602
NG,13-07-2020,0.186327142,93,103,0.902912621
NG,20-07-2020,0.185574219,52,59,0.881355932
NG,27-07-2020,0.191886653,70,76,0.921052632
NG,03-08-2020,0.175509253,43,77,0.558441558
NG,10-08-2020,0.154673731,19,24,0.791666667
NG,17-08-2020,0.179906988,60,92,0.652173913
NG,24-08-2020,0.168704678,72,91,0.791208791
NG,31-08-2020,0.174793992,46,61,0.754098361
NG,07-09-2020,0.141473443,41,80,0.5125
NG,14-09-2020,0.153415076,19,36,0.527777778
NG,21-09-2020,0.027722463,2,28,0.071428571
NG,28-09-2020,0.090782728,7,29,0.24137931
NG,05-10-2020,0.229262282,12,15,0.8
NG,12-10-2020,0.186767399,14,12,1.166666667
NG,19-10-2020,0.023535252,4,27,0.148148148
NG,26-10-2020,-0.017099567,12,47,0.255319149
NG,02-11-2020,0.170816818,9,7,1.285714286
NG,09-11-2020,0.187657738,4,6,0.666666667
NG,16-11-2020,0.160182179,5,7,0.714285714
NG,23-11-2020,0.13015873,1,2,0.5
NI,24-08-2020,0.316666666,1,1,1
NL,23-03-2020,0.205233463,20,24,0.833333333
NL,30-03-2020,0.180403359,26,43,0.604651163
NL,06-04-2020,0.074837757,18,35,0.514285714
NL,13-04-2020,0.130196432,22,67,0.328358209
NL,20-04-2020,0.112794142,10,30,0.333333333
NL,27-04-2020,0.08255962,7,21,0.333333333
NL,04-05-2020,0.106880825,16,38,0.421052632
NL,11-05-2020,0.177738785,16,24,0.666666667
NL,18-05-2020,0.121571123,8,25,0.32
NL,25-05-2020,0.15667506,17,32,0.53125
NL,01-06-2020,0.219074044,24,30,0.8
NL,08-06-2020,0.217274531,24,26,0.923076923
NL,15-06-2020,0.231513317,25,23,1.086956522
NL,22-06-2020,0.237944629,25,24,1.041666667
NL,29-06-2020,0.087141204,5,19,0.263157895
NL,06-07-2020,0.249837626,14,11,1.272727273
NL,13-07-2020,0.15592194,17,18,0.944444444
NL,20-07-2020,0.101136565,8,15,0.533333333
NL,27-07-2020,0.132533144,8,12,0.666666667
NL,03-08-2020,0.133679218,13,16,0.8125
NL,10-08-2020,0.365193603,6,3,2
NL,17-08-2020,0.190096872,16,18,0.888888889
NL,24-08-2020,0.172798808,9,13,0.692307692
NL,31-08-2020,0.158076746,7,16,0.4375
NL,07-09-2020,0.196380997,11,13,0.846153846
NL,14-09-2020,0.100312208,4,13,0.307692308
NL,21-09-2020,0.02875,1,9,0.111111111
NL,28-09-2020,0.154108392,5,8,0.625
NL,05-10-2020,0.23767507,6,11,0.545454545
NL,12-10-2020,0.065947941,11,28,0.392857143
NL,19-10-2020,0.102333055,26,48,0.541666667
NL,26-10-2020,0.13557507,14,23,0.608695652
NL,02-11-2020,0.150760732,7,13,0.538461538
NL,09-11-2020,0.085870215,5,14,0.357142857
NL,16-11-2020,0.186102273,8,12,0.666666667
NL,23-11-2020,0.197429654,4,3,1.333333333
NO,30-03-2020,0.04875,1,4,0.25
NO,06-04-2020,0.166666667,2,3,0.666666667
NO,20-04-2020,0.384375,1,1,1
NO,27-04-2020,0.223958333,3,3,1
NO,04-05-2020,0.152556818,2,2,1
NO,11-05-2020,-0.0775,1,4,0.25
NO,18-05-2020,0.172693452,4,4,1
NO,25-05-2020,0.10625,3,6,0.5
NO,01-06-2020,0.208333334,1,1,1
NO,15-06-2020,0.056547619,1,6,0.166666667
NO,22-06-2020,0.117386363,1,4,0.25
NO,29-06-2020,0.089545455,1,3,0.333333333
NO,03-08-2020,0.160520833,2,2,1
NO,24-08-2020,0.253148384,4,3,1.333333333
NO,31-08-2020,0.093993506,2,5,0.4
NO,12-10-2020,0.066666667,2,4,0.5
NO,19-10-2020,0.244507576,4,4,1
NO,02-11-2020,0.1,1,2,0.5
NO,09-11-2020,0.005902778,1,5,0.2
NP,23-03-2020,0.145833333,1,2,0.5
NP,30-03-2020,0.155887446,3,8,0.375
NP,06-04-2020,0.272619048,4,3,1.333333333
NP,13-04-2020,0.109574916,2,4,0.5
NP,27-04-2020,0.205059524,2,2,1
NP,04-05-2020,0.188033854,4,6,0.666666667
NP,11-05-2020,0.154994173,6,7,0.857142857
NP,18-05-2020,0.142073864,5,11,0.454545455
NP,25-05-2020,0.158210132,6,5,1.2
NP,01-06-2020,0.133959596,7,13,0.538461538
NP,08-06-2020,0.133570488,7,16,0.4375
NP,15-06-2020,0.083530106,8,36,0.222222222
NP,22-06-2020,0.108585859,3,7,0.428571429
NP,29-06-2020,0.164017857,3,5,0.6
NP,06-07-2020,0.096022727,2,6,0.333333333
NP,13-07-2020,0.142227564,4,9,0.444444444
NP,20-07-2020,0.127295918,2,5,0.4
NP,03-08-2020,0.217592593,3,6,0.5
NP,17-08-2020,0.059166667,2,8,0.25
NP,24-08-2020,0.079463267,6,21,0.285714286
NP,31-08-2020,0.134313272,5,13,0.384615385
NP,07-09-2020,0.080980861,7,12,0.583333333
NP,14-09-2020,0.155555556,3,4,0.75
NP,28-09-2020,0.16875,1,1,1
NP,02-11-2020,0.048561508,2,4,0.5
NZ,23-03-2020,0.088574495,2,8,0.25
NZ,30-03-2020,0.110273757,4,12,0.333333333
NZ,06-04-2020,0.19203824,1,4,0.25
NZ,20-04-2020,0.077771645,3,12,0.25
NZ,27-04-2020,0.133772434,6,18,0.333333333
NZ,04-05-2020,0.096381698,13,44,0.295454545
NZ,11-05-2020,0.078139801,7,27,0.259259259
NZ,18-05-2020,0.101604278,2,15,0.133333333
NZ,25-05-2020,0.230364989,12,12,1
NZ,01-06-2020,0.114679454,4,15,0.266666667
NZ,08-06-2020,0.150520928,8,24,0.333333333
NZ,15-06-2020,0.215290017,15,13,1.153846154
NZ,22-06-2020,0.190435606,7,11,0.636363636
NZ,06-07-2020,0.184552557,4,4,1
NZ,13-07-2020,0.13177071,4,7,0.571428571
NZ,20-07-2020,0.218802339,6,4,1.5
NZ,27-07-2020,0.152155483,1,6,0.166666667
NZ,03-08-2020,0.225520254,7,7,1
NZ,10-08-2020,0.074280303,2,4,0.5
NZ,17-08-2020,0.1342073,33,74,0.445945946
NZ,24-08-2020,0.124702608,14,35,0.4
NZ,31-08-2020,0.158019223,21,35,0.6
NZ,07-09-2020,0.135527954,8,19,0.421052632
NZ,14-09-2020,0.09716589,4,9,0.444444444
NZ,21-09-2020,0.201795455,3,2,1.5
NZ,28-09-2020,0.083333333,1,2,0.5
NZ,05-10-2020,0.35530303,5,5,1
NZ,12-10-2020,0.237433712,8,8,1
NZ,19-10-2020,0.024311482,4,10,0.4
NZ,26-10-2020,0.125487013,4,10,0.4
NZ,02-11-2020,0.109743266,1,8,0.125
NZ,09-11-2020,0.170364358,2,5,0.4
OM,23-03-2020,0.166666667,1,2,0.5
OM,30-03-2020,0.1,1,2,0.5
OM,13-04-2020,0.27625,1,1,1
OM,04-05-2020,0.171064815,1,2,0.5
OM,01-06-2020,0.084217172,1,3,0.333333333
OM,08-06-2020,0.121212121,1,2,0.5
OM,15-06-2020,0.113636363,1,1,1
OM,06-07-2020,0.05625,1,1,1
OM,27-07-2020,0.229275568,2,2,1
OM,03-08-2020,0.243465909,2,2,1
OM,24-08-2020,0.1125,3,3,1
OM,31-08-2020,0.223125,1,1,1
PA,04-05-2020,0.35,1,1,1
PA,25-05-2020,0.10094697,2,1,2
PA,15-06-2020,0.0125,1,1,1
PA,29-06-2020,0.104166667,1,2,0.5
PA,20-07-2020,0.122727273,2,4,0.5
PA,27-07-2020,0.086363636,3,3,1
PA,03-08-2020,0.15,1,2,0.5
PA,17-08-2020,0.3359375,1,1,1
PA,24-08-2020,0.336237374,4,2,2
PA,31-08-2020,0.4375,1,1,1
PE,20-04-2020,0.246590909,1,1,1
PE,25-05-2020,0.235238095,3,2,1.5
PE,01-06-2020,0.143055556,1,2,0.5
PE,08-06-2020,0.25,2,1,2
PE,15-06-2020,0.047222222,2,4,0.5
PE,22-06-2020,0.121111111,1,2,0.5
PE,29-06-2020,0.444833754,3,3,1
PE,06-07-2020,0.2875,2,1,2
PE,13-07-2020,0.128888889,2,3,0.666666667
PE,17-08-2020,-0.016369048,1,5,0.2
PE,24-08-2020,0.1125,1,1,1
PE,14-09-2020,0.25,1,1,1
PE,28-09-2020,0.315625,2,2,1
PG,04-05-2020,-0.002428301,2,5,0.4
PG,11-05-2020,0.33837963,4,1,4
PG,25-05-2020,0.141919192,1,2,0.5
PG,01-06-2020,0.166599026,1,1,1
PG,08-06-2020,0.338888889,2,1,2
PG,29-06-2020,0.260606061,1,1,1
PG,13-07-2020,0.079166667,1,1,1
PH,23-03-2020,0.109584235,6,8,0.75
PH,30-03-2020,0.054269255,4,22,0.181818182
PH,06-04-2020,-0.033641975,1,8,0.125
PH,13-04-2020,0.060725309,3,6,0.5
PH,20-04-2020,0.204670875,13,17,0.764705882
PH,27-04-2020,0.173841684,19,28,0.678571429
PH,04-05-2020,0.152442696,42,76,0.552631579
PH,11-05-2020,0.179869695,43,65,0.661538462
PH,18-05-2020,0.080163317,19,65,0.292307692
PH,25-05-2020,0.1158335,24,60,0.4
PH,01-06-2020,0.134754898,32,74,0.432432432
PH,08-06-2020,0.074980532,24,63,0.380952381
PH,15-06-2020,0.133721964,36,66,0.545454545
PH,22-06-2020,0.155172505,63,121,0.520661157
PH,29-06-2020,0.146613609,54,87,0.620689655
PH,06-07-2020,0.180626003,41,57,0.719298246
PH,13-07-2020,0.126946941,52,136,0.382352941
PH,20-07-2020,0.191676883,48,64,0.75
PH,27-07-2020,0.17266291,65,88,0.738636364
PH,03-08-2020,0.136922891,44,81,0.543209877
PH,10-08-2020,0.169197737,22,29,0.75862069
PH,17-08-2020,0.1560547,105,199,0.527638191
PH,24-08-2020,0.145850203,83,153,0.54248366
PH,31-08-2020,0.189540029,86,111,0.774774775
PH,07-09-2020,0.157845724,71,117,0.606837607
PH,14-09-2020,0.148451169,38,72,0.527777778
PH,21-09-2020,0.165842514,23,44,0.522727273
PH,28-09-2020,0.142294033,22,51,0.431372549
PH,05-10-2020,0.145181485,30,41,0.731707317
PH,12-10-2020,0.252786608,76,87,0.873563218
PH,19-10-2020,0.142690223,63,113,0.557522124
PH,26-10-2020,0.183043407,51,66,0.772727273
PH,02-11-2020,0.211126652,22,27,0.814814815
PH,09-11-2020,0.106429597,16,37,0.432432432
PH,16-11-2020,0.153678151,17,31,0.548387097
PH,23-11-2020,0.079074675,6,16,0.375
PK,23-03-2020,0.181749536,16,19,0.842105263
PK,30-03-2020,0.064913994,11,33,0.333333333
PK,06-04-2020,0.148219657,9,21,0.428571429
PK,13-04-2020,0.083303292,6,23,0.260869565
PK,20-04-2020,0.158325163,6,11,0.545454545
PK,27-04-2020,0.056187376,7,25,0.28
PK,04-05-2020,0.024267502,7,24,0.291666667
PK,11-05-2020,0.081290434,12,24,0.5
PK,18-05-2020,0.219931973,11,10,1.1
PK,25-05-2020,0.24272462,18,16,1.125
PK,01-06-2020,0.062213404,3,15,0.2
PK,08-06-2020,0.062123987,10,16,0.625
PK,15-06-2020,0.109825065,6,25,0.24
PK,22-06-2020,0.064510169,5,14,0.357142857
PK,29-06-2020,0.189793504,9,14,0.642857143
PK,06-07-2020,-0.190673077,3,10,0.3
PK,13-07-2020,0.19578824,9,12,0.75
PK,20-07-2020,0.20755291,4,5,0.8
PK,27-07-2020,0.081434634,5,13,0.384615385
PK,03-08-2020,0.12952662,5,10,0.5
PK,10-08-2020,0.009598214,1,3,0.333333333
PK,17-08-2020,0.211657648,8,14,0.571428571
PK,24-08-2020,0.116497204,4,11,0.363636364
PK,31-08-2020,0.11395202,4,5,0.8
PK,07-09-2020,0.181324405,4,4,1
PK,14-09-2020,0.065922258,1,4,0.25
PK,21-09-2020,0.233333333,2,2,1
PK,28-09-2020,0.107142857,2,5,0.4
PK,12-10-2020,0.108333333,1,2,0.5
PK,16-11-2020,0.1,1,2,0.5
PL,30-03-2020,0.315151515,2,1,2
PL,06-04-2020,-0.133636364,1,10,0.1
PL,20-04-2020,0.012752525,1,14,0.071428571
PL,27-04-2020,0.048786476,3,21,0.142857143
PL,04-05-2020,0.013423295,4,44,0.090909091
PL,11-05-2020,0.044755759,6,48,0.125
PL,18-05-2020,0.054368944,11,59,0.186440678
PL,25-05-2020,0.00789453,10,100,0.1
PL,01-06-2020,0.064907613,9,73,0.123287671
PL,08-06-2020,0.083617424,7,33,0.212121212
PL,15-06-2020,-7.95E-05,1,66,0.015151515
PL,22-06-2020,0.065355851,10,57,0.175438596
PL,29-06-2020,0.033852782,6,32,0.1875
PL,06-07-2020,0.11007696,10,32,0.3125
PL,13-07-2020,0.036859979,3,55,0.054545455
PL,20-07-2020,0.060132183,4,37,0.108108108
PL,27-07-2020,0.071863275,5,49,0.102040816
PL,03-08-2020,0.082742195,7,59,0.118644068
PL,10-08-2020,0.017676768,1,8,0.125
PL,17-08-2020,0.080083099,6,51,0.117647059
PL,24-08-2020,0.080963279,7,41,0.170731707
PL,31-08-2020,0.075389025,3,34,0.088235294
PL,07-09-2020,0.035717893,8,37,0.216216216
PL,14-09-2020,0.080293792,6,35,0.171428571
PL,21-09-2020,0.029672264,1,32,0.03125
PL,28-09-2020,0.033095839,4,38,0.105263158
PL,05-10-2020,0.012176109,8,38,0.210526316
PL,12-10-2020,0.060830538,10,64,0.15625
PL,19-10-2020,0.036111111,12,50,0.24
PL,26-10-2020,0.030181734,8,61,0.131147541
PL,02-11-2020,0.038161598,5,22,0.227272727
PL,09-11-2020,0.058370288,7,34,0.205882353
PL,16-11-2020,0.046138211,5,36,0.138888889
PL,23-11-2020,0.126748252,6,7,0.857142857
PT,30-03-2020,0.225843254,2,2,1
PT,06-04-2020,0.160092593,3,3,1
PT,13-04-2020,0.225,3,4,0.75
PT,20-04-2020,0.154761905,2,3,0.666666667
PT,27-04-2020,0.144393939,2,3,0.666666667
PT,04-05-2020,0.153282828,2,4,0.5
PT,11-05-2020,0.158549784,3,4,0.75
PT,18-05-2020,0.273425926,5,4,1.25
PT,25-05-2020,0.113636364,5,11,0.454545455
PT,01-06-2020,0.178645833,4,4,1
PT,08-06-2020,0.242566288,2,2,1
PT,22-06-2020,0.19936611,4,3,1.333333333
PT,29-06-2020,0.193666667,3,2,1.5
PT,13-07-2020,0.164129139,4,5,0.8
PT,20-07-2020,0.166666667,2,6,0.333333333
PT,27-07-2020,0.118325563,3,10,0.3
PT,03-08-2020,0.178994408,4,4,1
PT,17-08-2020,0.183055556,3,3,1
PT,24-08-2020,0.231168831,2,4,0.5
PT,31-08-2020,0.026561448,2,4,0.5
PT,07-09-2020,0.220670034,8,7,1.142857143
PT,14-09-2020,0.242857143,2,5,0.4
PT,21-09-2020,0.387815656,2,1,2
PT,28-09-2020,0.168888889,2,3,0.666666667
PT,19-10-2020,0.066666667,4,6,0.666666667
PT,02-11-2020,0.1140625,2,2,1
PT,09-11-2020,0.084375,3,3,1
PT,23-11-2020,0.059333333,1,1,1
QA,23-03-2020,0.104166667,1,2,0.5
QA,30-03-2020,0.192782738,4,4,1
QA,13-04-2020,-0.035208333,1,4,0.25
QA,20-04-2020,0.082828283,1,4,0.25
QA,04-05-2020,0.119386724,4,10,0.4
QA,11-05-2020,0.03728355,3,9,0.333333333
QA,18-05-2020,0.151302083,3,9,0.333333333
QA,25-05-2020,0.12714678,12,23,0.52173913
QA,01-06-2020,0.142011905,5,20,0.25
QA,08-06-2020,0.071085859,2,13,0.153846154
QA,15-06-2020,0.089025253,4,21,0.19047619
QA,22-06-2020,0.043701627,1,10,0.1
QA,29-06-2020,-0.006200397,1,11,0.090909091
QA,06-07-2020,0.147806122,2,5,0.4
QA,20-07-2020,0.13125,2,8,0.25
QA,27-07-2020,0.095378788,4,11,0.363636364
QA,03-08-2020,0.089553872,2,13,0.153846154
QA,10-08-2020,0.166666667,1,2,0.5
QA,17-08-2020,0.188111888,6,7,0.857142857
QA,24-08-2020,0.122355769,3,10,0.3
QA,31-08-2020,0.109935898,4,9,0.444444444
QA,07-09-2020,0.150909498,13,18,0.722222222
QA,14-09-2020,0.196527778,4,5,0.8
QA,21-09-2020,0.116666667,1,2,0.5
QA,19-10-2020,0.050757576,2,4,0.5
QA,02-11-2020,0.213162879,1,1,1
RE,24-08-2020,0.215079365,1,1,1
RO,23-03-2020,0.333333333,1,2,0.5
